,query_time,recall,QPS,build_time
0,0.016923048734664915,0.011589999999999932,59.09100751755298,1.239738941192627
1,0.01828154182434082,0.08610000000000013,54.69998152281432,1.0373940467834473
2,0.02140003228187561,0.22015999999999983,46.72890147212221,1.1211299896240234
3,0.023838850736618043,0.33794999999999936,41.94833094298184,1.337064266204834
4,0.025810511350631712,0.4283000000000002,38.7439050088996,1.6692521572113037
5,0.027262443542480468,0.5107999999999997,36.680497785966814,2.638298749923706
6,0.030240645170211793,0.5808399999999996,33.068077561554105,4.8543860912323
7,0.0053304507732391355,0.6418700000000002,187.60139480517773,10.618288040161133
8,0.03380547213554382,0.683640000000001,29.58100972500774,31.15534520149231
9,0.03379869174957276,0.7285099999999997,29.5869439979919,150.5536651611328
