,query_time,recall,QPS,build_time
0,0.0017184457778930665,0.22923000000000004,581.9211830041384,42.52994251251221
1,0.0025624024868011477,0.32767999999999997,390.2587533187966,56.25979161262512
2,0.0035274200439453125,0.38858999999999905,283.4933145306762,67.08133363723755
3,0.004389146566390991,0.43280000000000013,227.83472478620314,80.43115067481995
4,0.005033495187759399,0.47677000000000025,198.66910818387774,91.12809753417969
5,0.005761495113372803,0.5145000000000008,173.56605886533433,101.15481376647949
6,0.006426403999328614,0.5432900000000006,155.6080196801311,114.6013879776001
7,0.007008457899093628,0.5745199999999996,142.68474097979893,123.40446472167969
8,0.007725055694580078,0.59204,129.44890490583816,118.97225499153137
9,0.00817724895477295,0.6144199999999996,122.29051671666588,142.43569898605347
10,0.008785622596740723,0.6293900000000004,113.82232607749148,155.75332975387573
11,0.00957720184326172,0.6288300000000004,104.41463136788488,158.16685461997986
12,0.01006792664527893,0.6442500000000007,99.32531644625378,176.45711970329285
13,0.010423571348190308,0.6610700000000003,95.93640860659676,190.87901425361633
14,0.010956095457077026,0.6863500000000003,91.27339241591363,203.1602246761322
