,query_time,recall,QPS,build_time
0,0.0013807203769683838,0.02965000000000013,724.2596087382133,1.245361328125
1,0.0016629059314727784,0.04974000000000019,601.3569264945339,1.7714436054229736
2,0.002716557741165161,0.0599500000000001,368.112919098524,2.6201047897338867
3,0.002358607292175293,0.07391000000000006,423.9790164804084,2.363497734069824
4,0.0035078942775726317,0.09194999999999995,285.0713051397812,2.500974178314209
5,0.003781958103179932,0.10464999999999994,264.4132940444749,2.6562654972076416
6,0.004244612693786621,0.11158999999999986,235.59275536819345,2.7283365726470947
7,0.004517483472824097,0.12461000000000003,221.36218228925844,2.791682243347168
8,0.005037677764892578,0.14021999999999982,198.5041613754991,2.8691601753234863
9,0.005369735240936279,0.14195999999999975,186.22892100461135,3.0499041080474854
10,0.005715407848358154,0.1549099999999999,174.9656413911505,3.148470401763916
11,0.006167572021484375,0.16042000000000006,162.13835793348804,3.2344589233398438
12,0.00653553581237793,0.1677200000000001,153.00964277573956,3.429595470428467
13,0.006941051721572876,0.17661999999999975,144.07038588863807,3.637674570083618
14,0.007500702142715454,0.18555000000000013,133.32085196466332,3.7431881427764893
