,query_time,recall,QPS,build_time
0,0.00031688332557678223,0.4565499999999996,3155.7356266058737,14.510294675827026
1,0.0005522136688232422,0.6121200000000009,1810.893240167312,21.623196125030518
2,0.0007766475677490235,0.6993800000000008,1287.585310925938,26.165118932724
3,0.0010595390796661378,0.7652800000000011,943.8066223240216,34.08069157600403
4,0.0012224273681640625,0.7967700000000006,818.0445121266212,47.04712748527527
5,0.0013028264045715332,0.8341900000000004,767.5619687251233,46.798479080200195
6,0.0014396800994873047,0.8451400000000021,694.598751733887,53.06360912322998
7,0.0015744454860687257,0.8709800000000031,635.1442516418439,58.751322984695435
8,0.0017261362075805663,0.8863500000000024,579.3285579714749,65.98087501525879
9,0.0018900237083435058,0.895890000000003,529.0938920953753,74.46136164665222
10,0.0020011889934539793,0.9069200000000024,499.70292824469135,79.66188430786133
11,0.0021738131046295166,0.9144500000000033,460.0211480326089,81.34899497032166
12,0.002329685688018799,0.9188500000000035,429.2424532385807,89.29121565818787
13,0.00239550518989563,0.9274100000000042,417.44847985220565,93.08175849914551
14,0.0026362991333007814,0.9298400000000043,379.3196255191075,98.01504254341125
