,query_time,recall,QPS,build_time
0,0.0010021598339080811,0.7625100000000005,997.8448209207722,3.8276448249816895
1,0.0014940366744995118,0.8760900000000036,669.3276122789895,4.782219409942627
2,0.0018383846282958984,0.9271100000000043,543.9558102305043,5.414332151412964
3,0.0021581358909606935,0.9448400000000049,463.36285133317085,6.337260723114014
4,0.0024603831768035887,0.9602000000000035,406.4407566382208,7.600855112075806
5,0.0027199535369873047,0.9675000000000037,367.6533390741768,7.927306652069092
6,0.0030169928073883055,0.9712200000000035,331.4558780356064,9.032485961914062
7,0.0033140270709991456,0.9751200000000038,301.7476859953682,11.468550443649292
8,0.003481281280517578,0.9781100000000029,287.250560762308,13.11879849433899
9,0.0036406173706054687,0.9809000000000023,274.6786872122435,14.066317558288574
10,0.003845715045928955,0.9840500000000024,260.0296662797709,14.445778608322144
11,0.0039508302211761475,0.9837200000000026,253.1113573648588,15.307842493057251
12,0.00409678053855896,0.9885100000000026,244.09411014038585,16.295197248458862
13,0.004245396375656128,0.9871400000000016,235.54926596116707,18.008086919784546
14,0.004357472658157348,0.9866500000000015,229.49082609341528,17.485358476638794
