,query_time,recall,QPS,build_time
0,0.011551271200180053,0.5331199999999987,86.57055857059375,0.7520396709442139
1,0.012645394086837769,0.7404299999999997,79.08017679266094,0.760073184967041
2,0.01478893232345581,0.8349300000000006,67.61813348851167,1.0886988639831543
3,0.01472821283340454,0.8846899999999949,67.89690041224385,1.8053984642028809
4,0.018129443883895875,0.9143899999999973,55.15888994743439,4.259682893753052
5,0.019231033325195313,0.9349100000000042,51.99928589847857,10.662936925888062
6,0.021795522451400758,0.9505100000000106,45.88098322624663,33.99050426483154
7,0.00541357421875,0.9612500000000128,184.72084423198342,87.69361686706543
8,0.028252163410186767,0.9703900000000136,35.39551946805724,157.5856876373291
9,0.03552504992485046,0.9762900000000135,28.149151151522535,430.50109124183655
